#{"t_start": 1615253180.0972133, "env_id": "commonroad-v0"}
r,l,t,is_collision,is_time_out,is_off_road,is_back_collision,is_goal_reached,scenario_name
70.0,51,35184.636692,0,0,0,0,1,DEU_AAH-1_170026_T-1
66.5,119,35202.995102,0,0,0,0,1,DEU_AAH-1_90096_T-1
64.9,168,35233.747648,0,0,0,0,1,DEU_AAH-1_90021_T-1
66.5,119,35252.219652,0,0,0,0,1,DEU_AAH-1_90096_T-1
62.4,254,35304.099204,0,0,0,0,1,DEU_AAH-1_140032_T-1
4.437551,70,35315.871549,0,0,0,0,0,DEU_AAH-1_120056_T-1
66.1,131,35337.62491,0,0,0,0,1,DEU_AAH-1_90048_T-1
-58.994216,227,35366.13038,0,0,1,0,0,DEU_AAH-1_1100168_T-1
65.198585,162,35386.206992,0,0,0,0,1,DEU_AAH-1_160091_T-1
63.9,135,35409.243701,0,0,0,0,1,DEU_AAH-1_90031_T-1
-123.721005,254,35434.162519,0,0,1,0,0,DEU_AAH-1_900108_T-1
-21.598963,219,35458.572295,0,1,0,0,0,DEU_AAH-1_160024_T-1
-10.632427,71,35476.407732,0,0,0,1,0,DEU_AAH-1_180054_T-1
66.4,131,35494.157957,0,0,0,0,1,DEU_AAH-1_110031_T-1
65.5,153,35513.437056,0,0,0,0,1,DEU_AAH-1_80066_T-1
66.6,121,35528.589319,0,0,0,0,1,DEU_AAH-1_110074_T-1
66.6,114,35545.93526,0,0,0,0,1,DEU_AAH-1_90025_T-1
67.2,128,35555.966969,0,0,0,0,1,DEU_AAH-1_800165_T-1
66.7,121,35572.872818,0,0,0,0,1,DEU_AAH-1_90073_T-1
-8.3932,22,35576.894809,0,0,0,0,0,DEU_AAH-1_80020_T-1
66.2,145,35600.639286,0,0,0,0,1,DEU_AAH-1_170089_T-1
-70.736332,301,35629.758914,0,1,0,0,0,DEU_AAH-1_80035_T-1
66.3,137,35648.867056,0,0,0,0,1,DEU_AAH-1_1100145_T-1
65.8,152,35664.227069,0,0,0,0,1,DEU_AAH-1_110029_T-1
66.7,118,35682.465086,0,0,0,0,1,DEU_AAH-1_90081_T-1
66.5,124,35695.250252,0,0,0,0,1,DEU_AAH-1_110082_T-1
66.7,119,35709.616438,0,0,0,0,1,DEU_AAH-1_110074_T-1
60.2,283,35731.705264,0,0,0,0,1,DEU_AAH-1_170098_T-1
66.8,116,35746.716027,0,0,0,0,1,DEU_AAH-1_110015_T-1
-54.549525,251,35772.715298,0,0,1,0,0,DEU_AAH-1_110019_T-1
-40.182015,218,35806.613524,0,0,0,1,0,DEU_AAH-1_180026_T-1
66.5,119,35822.446116,0,0,0,0,1,DEU_AAH-1_100042_T-1
66.5,140,35842.766521,0,0,0,0,1,DEU_AAH-1_140053_T-1
65.4,151,35865.516891,0,0,0,0,1,DEU_AAH-1_90057_T-1
-41.149766,350,35910.352848,0,1,0,0,0,DEU_AAH-1_170093_T-1
66.9,115,35932.604487,0,0,0,0,1,DEU_AAH-1_140023_T-1
-45.368635,350,35990.218312,0,1,0,0,0,DEU_AAH-1_90097_T-1
-40.806787,269,36024.403591,0,0,1,0,0,DEU_AAH-1_90018_T-1
4.377793,72,36036.126034,0,0,0,0,0,DEU_AAH-1_110075_T-1
66.6,125,36054.869723,0,0,0,0,1,DEU_AAH-1_90012_T-1
65.0,175,36099.293861,0,0,0,0,1,DEU_AAH-1_1400198_T-1
66.7,115,36116.852087,0,0,0,0,1,DEU_AAH-1_110055_T-1
66.2,135,36132.763991,0,0,0,0,1,DEU_AAH-1_110070_T-1
69.6,83,36153.391637,0,0,0,0,1,DEU_AAH-1_120039_T-1
-13.325358,205,36178.028443,0,1,0,0,0,DEU_AAH-1_100046_T-1
59.5,222,36217.909876,0,0,0,0,1,DEU_AAH-1_130068_T-1
4.488653,74,36230.310144,0,0,0,0,0,DEU_AAH-1_130082_T-1
66.6,128,36245.617731,0,0,0,0,1,DEU_AAH-1_120073_T-1
66.4,129,36260.696753,0,0,0,0,1,DEU_AAH-1_90072_T-1
64.9,164,36292.007323,0,0,0,0,1,DEU_AAH-1_90021_T-1
-59.333052,281,36318.399273,0,0,1,0,0,DEU_AAH-1_90018_T-1
-8.3932,22,36323.012523,0,0,0,0,0,DEU_AAH-1_80020_T-1
4.630104,72,36333.368389,0,0,0,0,0,DEU_AAH-1_110076_T-1
66.9,120,36346.303105,0,0,0,0,1,DEU_AAH-1_140062_T-1
66.1,147,36371.967452,0,0,0,0,1,DEU_AAH-1_100014_T-1
-15.512213,184,36397.127038,0,1,0,0,0,DEU_AAH-1_110045_T-1
66.4,127,36424.897219,0,0,0,0,1,DEU_AAH-1_110034_T-1
69.6,97,36445.230648,0,0,0,0,1,DEU_AAH-1_120039_T-1
64.536139,154,36468.753843,0,0,0,0,1,DEU_AAH-1_1500331_T-1
-30.88053,207,36515.373248,0,0,0,1,0,DEU_AAH-1_170047_T-1
65.3,173,36540.420075,0,0,0,0,1,DEU_AAH-1_80015_T-1
70.0,51,36547.585953,0,0,0,0,1,DEU_AAH-1_170026_T-1
66.8,117,36563.198236,0,0,0,0,1,DEU_AAH-1_80085_T-1
2.929094,67,36577.95716,0,0,0,0,0,DEU_AAH-1_120034_T-1
-177.576165,350,36623.469338,0,1,0,0,0,DEU_AAH-1_170093_T-1
65.3,171,36654.79202,0,0,0,0,1,DEU_AAH-1_1500146_T-1
65.7,159,36679.824923,0,0,0,0,1,DEU_AAH-1_180032_T-1
66.4,129,36701.443169,0,0,0,0,1,DEU_AAH-1_110034_T-1
65.9,140,36718.347535,0,0,0,0,1,DEU_AAH-1_80095_T-1
-7.570138,55,36723.035072,0,0,0,0,0,DEU_AAH-1_110068_T-1
66.3,124,36741.952445,0,0,0,0,1,DEU_AAH-1_100091_T-1
66.5,122,36755.549447,0,0,0,0,1,DEU_AAH-1_80049_T-1
-51.919286,136,36764.822732,0,0,0,1,0,DEU_AAH-1_110083_T-1
66.4,119,36781.556357,0,0,0,0,1,DEU_AAH-1_1000109_T-1
66.2,136,36798.605071,0,0,0,0,1,DEU_AAH-1_150022_T-1
66.9,121,36815.728288,0,0,0,0,1,DEU_AAH-1_130042_T-1
66.6,119,36832.794035,0,0,0,0,1,DEU_AAH-1_100052_T-1
-22.669657,200,36854.492399,0,1,0,0,0,DEU_AAH-1_100040_T-1
66.6,125,36870.146266,0,0,0,0,1,DEU_AAH-1_90012_T-1
66.4,117,36883.750734,0,0,0,0,1,DEU_AAH-1_100068_T-1
66.6,118,36902.554936,0,0,0,0,1,DEU_AAH-1_100017_T-1
-62.573296,310,36942.697299,0,1,0,0,0,DEU_AAH-1_80019_T-1
-37.758654,256,36966.052028,0,0,1,0,0,DEU_AAH-1_80075_T-1
65.2,179,36986.074928,0,0,0,0,1,DEU_AAH-1_90019_T-1
66.7,115,36996.918428,0,0,0,0,1,DEU_AAH-1_110093_T-1
65.6,164,37009.789182,0,0,0,0,1,DEU_AAH-1_100024_T-1
65.7,159,37038.200429,0,0,0,0,1,DEU_AAH-1_180032_T-1
66.4,113,37051.875564,0,0,0,0,1,DEU_AAH-1_110053_T-1
66.5,129,37066.917225,0,0,0,0,1,DEU_AAH-1_80076_T-1
66.5,119,37079.086924,0,0,0,0,1,DEU_AAH-1_100069_T-1
66.5,112,37090.653154,0,0,0,0,1,DEU_AAH-1_110053_T-1
66.0,121,37105.190559,0,0,0,0,1,DEU_AAH-1_1100199_T-1
-20.44688,142,37123.094158,0,0,0,1,0,DEU_AAH-1_100097_T-1
66.7,116,37136.253344,0,0,0,0,1,DEU_AAH-1_110025_T-1
66.4,113,37148.276741,0,0,0,0,1,DEU_AAH-1_110053_T-1
-14.204152,235,37171.579006,0,1,0,0,0,DEU_AAH-1_150051_T-1
66.4,124,37182.451211,0,0,0,0,1,DEU_AAH-1_80052_T-1
66.3,131,37195.119139,0,0,0,0,1,DEU_AAH-1_80082_T-1
-24.314156,325,37220.490264,0,1,0,0,0,DEU_AAH-1_80043_T-1
-27.763021,302,37278.686077,0,1,0,0,0,DEU_AAH-1_80017_T-1
66.5,131,37298.585693,0,0,0,0,1,DEU_AAH-1_100020_T-1
67.0,138,37312.637487,0,0,0,0,1,DEU_AAH-1_110086_T-1
66.2,119,37326.732041,0,0,0,0,1,DEU_AAH-1_1100199_T-1
9.517297,88,37353.584105,0,0,0,0,0,DEU_AAH-1_130077_T-1
62.7,332,37396.181383,0,0,0,0,1,DEU_AAH-1_130098_T-1
70.0,51,37405.860113,0,0,0,0,1,DEU_AAH-1_170026_T-1
66.5,122,37418.660762,0,0,0,0,1,DEU_AAH-1_80056_T-1
-29.784425,233,37439.658814,0,1,0,0,0,DEU_AAH-1_80054_T-1
66.3,120,37458.248897,0,0,0,0,1,DEU_AAH-1_100041_T-1
66.5,115,37477.463329,0,0,0,0,1,DEU_AAH-1_900222_T-1
-5.35983,78,37491.548728,0,0,0,0,0,DEU_AAH-1_80065_T-1
66.5,119,37509.945504,0,0,0,0,1,DEU_AAH-1_90096_T-1
61.6,146,37534.929577,0,0,0,0,1,DEU_AAH-1_90031_T-1
66.6,126,37553.38658,0,0,0,0,1,DEU_AAH-1_80013_T-1
-14.896511,193,37583.40834,0,0,0,0,0,DEU_AAH-1_160061_T-1
66.7,116,37596.84997,0,0,0,0,1,DEU_AAH-1_110046_T-1
66.7,121,37612.905818,0,0,0,0,1,DEU_AAH-1_90073_T-1
-21.415345,293,37655.846419,0,1,0,0,0,DEU_AAH-1_130068_T-1
66.1,143,37672.906169,0,0,0,0,1,DEU_AAH-1_80012_T-1
-15.940162,219,37696.726179,0,1,0,0,0,DEU_AAH-1_160024_T-1
65.3,134,37716.826538,0,0,0,0,1,DEU_AAH-1_110026_T-1
-3.414122,280,37762.482381,0,1,0,0,0,DEU_AAH-1_120041_T-1
2.094528,121,37788.290175,0,0,0,0,0,DEU_AAH-1_140028_T-1
-19.944557,280,37807.300655,0,0,0,0,0,DEU_AAH-1_150067_T-1
66.2,153,37841.022803,0,0,0,0,1,DEU_AAH-1_180034_T-1
65.196303,183,37882.373399,0,0,0,0,1,DEU_AAH-1_90085_T-1
66.6,120,37894.271889,0,0,0,0,1,DEU_AAH-1_80040_T-1
-13.286748,127,37920.969746,0,0,0,1,0,DEU_AAH-1_100075_T-1
-15.696375,55,37929.535364,0,0,0,0,0,DEU_AAH-1_90093_T-1
66.6,124,37944.752142,0,0,0,0,1,DEU_AAH-1_100037_T-1
66.6,119,37964.777135,0,0,0,0,1,DEU_AAH-1_100078_T-1
66.498203,134,37985.599509,0,0,0,0,1,DEU_AAH-1_1200114_T-1
63.0,168,38014.551074,0,0,0,0,1,DEU_AAH-1_80018_T-1
-27.876629,314,38044.266239,0,1,0,0,0,DEU_AAH-1_90018_T-1
66.4,119,38059.310692,0,0,0,0,1,DEU_AAH-1_90046_T-1
66.8,113,38073.150451,0,0,0,0,1,DEU_AAH-1_110036_T-1
60.2,132,38096.491405,0,0,0,0,1,DEU_AAH-1_80016_T-1
66.4,119,38109.037125,0,0,0,0,1,DEU_AAH-1_100069_T-1
-17.31412,228,38138.328213,0,1,0,0,0,DEU_AAH-1_100082_T-1
66.7,132,38155.390908,0,0,0,0,1,DEU_AAH-1_160034_T-1
-29.956125,321,38177.363544,0,1,0,0,0,DEU_AAH-1_150067_T-1
66.4,125,38192.957532,0,0,0,0,1,DEU_AAH-1_90056_T-1
-38.797154,326,38222.002309,0,1,0,0,0,DEU_AAH-1_1100168_T-1
66.4,101,38230.717772,0,0,0,0,1,DEU_AAH-1_90044_T-1
66.7,115,38243.135577,0,0,0,0,1,DEU_AAH-1_110093_T-1
66.9,118,38257.223814,0,0,0,0,1,DEU_AAH-1_120056_T-1
-20.209369,232,38273.153277,0,0,0,0,0,DEU_AAH-1_110041_T-1
-27.379409,301,38300.333328,0,1,0,0,0,DEU_AAH-1_80035_T-1
66.7,116,38313.282423,0,0,0,0,1,DEU_AAH-1_110025_T-1
67.0,124,38330.336279,0,0,0,0,1,DEU_AAH-1_150016_T-1
-27.225894,205,38354.598545,0,1,0,0,0,DEU_AAH-1_100046_T-1
66.396385,118,38367.669658,0,0,0,0,1,DEU_AAH-1_90041_T-1
66.5,132,38382.92646,0,0,0,0,1,DEU_AAH-1_120073_T-1
66.5,124,38397.262948,0,0,0,0,1,DEU_AAH-1_100037_T-1
66.0,127,38414.279362,0,0,0,0,1,DEU_AAH-1_100056_T-1
67.0,124,38431.266843,0,0,0,0,1,DEU_AAH-1_150016_T-1
66.4,106,38443.249669,0,0,0,0,1,DEU_AAH-1_80088_T-1
-45.0,350,38480.027412,0,1,0,0,0,DEU_AAH-1_1000129_T-1
67.1,93,38489.715376,0,0,0,0,1,DEU_AAH-1_110088_T-1
66.4,147,38514.985612,0,0,0,0,1,DEU_AAH-1_180034_T-1
-48.141358,260,38558.144244,0,1,0,0,0,DEU_AAH-1_180049_T-1
66.7,113,38573.73856,0,0,0,0,1,DEU_AAH-1_110035_T-1
0.887365,56,38587.82668,0,0,0,0,0,DEU_AAH-1_1300110_T-1
66.6,122,38606.605363,0,0,0,0,1,DEU_AAH-1_80011_T-1
-26.627905,292,38629.37939,0,1,0,0,0,DEU_AAH-1_110080_T-1
-49.245424,206,38658.653418,0,1,0,0,0,DEU_AAH-1_100044_T-1
4.757223,67,38670.270854,0,0,0,0,0,DEU_AAH-1_140023_T-1
66.4,137,38692.906237,0,0,0,0,1,DEU_AAH-1_100022_T-1
-6.295022,127,38712.362504,0,0,0,1,0,DEU_AAH-1_120039_T-1
62.7,121,38729.610922,0,0,0,0,1,DEU_AAH-1_90051_T-1
-34.106661,314,38761.110008,0,1,0,0,0,DEU_AAH-1_90018_T-1
66.6,114,38777.22182,0,0,0,0,1,DEU_AAH-1_90036_T-1
4.597127,73,38790.04871,0,0,0,0,0,DEU_AAH-1_130082_T-1
-32.435934,259,38840.046465,0,1,0,0,0,DEU_AAH-1_130077_T-1
70.0,29,38843.695281,0,0,0,0,1,DEU_AAH-1_80067_T-1
65.7,159,38865.278809,0,0,0,0,1,DEU_AAH-1_80097_T-1
-4.595339,244,38897.926239,0,1,0,0,0,DEU_AAH-1_80029_T-1
70.0,51,38906.296478,0,0,0,0,1,DEU_AAH-1_170026_T-1
-10.933975,68,38921.774179,0,0,0,1,0,DEU_AAH-1_180054_T-1
0.102648,44,38931.518797,0,0,0,0,0,DEU_AAH-1_110065_T-1
66.5,117,38948.204604,0,0,0,0,1,DEU_AAH-1_100090_T-1
64.6,143,38964.678274,0,0,0,0,1,DEU_AAH-1_100046_T-1
-5.366949,78,38980.160888,0,0,0,0,0,DEU_AAH-1_80065_T-1
-31.361016,301,39008.067384,0,1,0,0,0,DEU_AAH-1_80035_T-1
65.5,166,39028.43385,0,0,0,0,1,DEU_AAH-1_160044_T-1
-21.882048,275,39052.171406,0,0,0,0,0,DEU_AAH-1_130034_T-1
66.4,127,39067.631311,0,0,0,0,1,DEU_AAH-1_80080_T-1
3.711614,165,39089.561924,0,0,0,0,0,DEU_AAH-1_130048_T-1
67.0,124,39106.866635,0,0,0,0,1,DEU_AAH-1_150016_T-1
66.6,123,39120.719337,0,0,0,0,1,DEU_AAH-1_100037_T-1
65.196303,183,39164.812238,0,0,0,0,1,DEU_AAH-1_90085_T-1
60.7,102,39178.415968,0,0,0,0,1,DEU_AAH-1_90092_T-1
66.5,115,39191.135389,0,0,0,0,1,DEU_AAH-1_100032_T-1
-10.941789,73,39208.375952,1,0,0,0,0,DEU_AAH-1_180054_T-1
-19.05108,67,39215.16717,0,0,0,1,0,DEU_AAH-1_120060_T-1
65.2,156,39242.201806,0,0,0,0,1,DEU_AAH-1_90064_T-1
66.6,120,39256.575227,0,0,0,0,1,DEU_AAH-1_100052_T-1
66.4,129,39273.007066,0,0,0,0,1,DEU_AAH-1_90072_T-1
-21.029693,195,39310.493999,0,1,0,0,0,DEU_AAH-1_100018_T-1
66.9,116,39325.697721,0,0,0,0,1,DEU_AAH-1_80085_T-1
9.481663,74,39341.516794,0,0,0,0,0,DEU_AAH-1_180026_T-1
-22.270762,104,39355.663815,0,0,0,1,0,DEU_AAH-1_1100145_T-1
66.2,128,39373.278233,0,0,0,0,1,DEU_AAH-1_90029_T-1
-13.43768,94,39389.12617,0,0,0,1,0,DEU_AAH-1_90074_T-1
66.3,136,39402.915132,0,0,0,0,1,DEU_AAH-1_80026_T-1
66.6,128,39416.853967,0,0,0,0,1,DEU_AAH-1_120073_T-1
-1.306239,33,39431.197819,0,0,0,0,0,DEU_AAH-1_140071_T-1
-26.380031,291,39459.275622,0,1,0,0,0,DEU_AAH-1_130034_T-1
-15.352774,234,39482.675142,0,1,0,0,0,DEU_AAH-1_180017_T-1
66.7,119,39495.852848,0,0,0,0,1,DEU_AAH-1_110074_T-1
-1.023025,340,39528.554263,0,1,0,0,0,DEU_AAH-1_130098_T-1
66.9,116,39541.030274,0,0,0,0,1,DEU_AAH-1_80085_T-1
66.4,119,39553.069112,0,0,0,0,1,DEU_AAH-1_1000109_T-1
-38.523539,350,39595.558799,0,1,0,0,0,DEU_AAH-1_90097_T-1
-1.62244,33,39603.525861,0,0,0,0,0,DEU_AAH-1_100093_T-1
66.4,134,39616.816357,0,0,0,0,1,DEU_AAH-1_80026_T-1
-47.463584,350,39649.998352,0,1,0,0,0,DEU_AAH-1_150026_T-1
66.5,119,39660.853693,0,0,0,0,1,DEU_AAH-1_100034_T-1
66.7,117,39682.482661,0,0,0,0,1,DEU_AAH-1_100013_T-1
67.0,124,39700.66417,0,0,0,0,1,DEU_AAH-1_150016_T-1
61.6,146,39725.440449,0,0,0,0,1,DEU_AAH-1_90031_T-1
-44.941111,301,39750.128175,0,1,0,0,0,DEU_AAH-1_180070_T-1
66.7,119,39763.284369,0,0,0,0,1,DEU_AAH-1_110074_T-1
66.497112,116,39776.996999,0,0,0,0,1,DEU_AAH-1_90041_T-1
66.3,122,39790.799823,0,0,0,0,1,DEU_AAH-1_100088_T-1
7.917909,66,39804.094012,0,0,0,0,0,DEU_AAH-1_90053_T-1
66.3,131,39817.272195,0,0,0,0,1,DEU_AAH-1_80036_T-1
66.8,113,39832.676298,0,0,0,0,1,DEU_AAH-1_110036_T-1
65.2,156,39859.344778,0,0,0,0,1,DEU_AAH-1_90064_T-1
-9.959129,98,39872.292821,1,0,0,0,0,DEU_AAH-1_110067_T-1
66.8,107,39883.656832,0,0,0,0,1,DEU_AAH-1_110047_T-1
66.2,150,39911.298858,0,0,0,0,1,DEU_AAH-1_150036_T-1
66.5,119,39932.677929,0,0,0,0,1,DEU_AAH-1_90096_T-1
57.1,225,39968.116964,0,0,0,0,1,DEU_AAH-1_130048_T-1
66.7,115,39983.338447,0,0,0,0,1,DEU_AAH-1_110055_T-1
64.9,167,40013.221735,0,0,0,0,1,DEU_AAH-1_90021_T-1
-18.443401,206,40038.600013,0,1,0,0,0,DEU_AAH-1_90089_T-1
-68.285437,267,40081.316095,0,0,1,0,0,DEU_AAH-1_80017_T-1
66.3,131,40093.949909,0,0,0,0,1,DEU_AAH-1_80082_T-1
0.646553,55,40112.170391,0,0,0,0,0,DEU_AAH-1_150061_T-1
66.5,146,40125.071314,0,0,0,0,1,DEU_AAH-1_100024_T-1
-32.935397,201,40147.321364,0,1,0,0,0,DEU_AAH-1_110026_T-1
-33.860432,208,40175.9147,0,1,0,0,0,DEU_AAH-1_100092_T-1
-1.62244,33,40185.500445,0,0,0,0,0,DEU_AAH-1_100093_T-1
9.082916,66,40198.507421,0,0,0,0,0,DEU_AAH-1_90053_T-1
66.3,137,40213.763031,0,0,0,0,1,DEU_AAH-1_80012_T-1
1.50375,44,40223.828781,0,0,0,0,0,DEU_AAH-1_90098_T-1
66.3,126,40245.470006,0,0,0,0,1,DEU_AAH-1_90029_T-1
66.7,125,40268.440256,0,0,0,0,1,DEU_AAH-1_120038_T-1
66.3,141,40290.008361,0,0,0,0,1,DEU_AAH-1_160051_T-1
66.4,138,40309.771722,0,0,0,0,1,DEU_AAH-1_170012_T-1
66.4,137,40327.218787,0,0,0,0,1,DEU_AAH-1_110057_T-1
65.795138,149,40347.116631,0,0,0,0,1,DEU_AAH-1_160091_T-1
66.4,117,40360.786504,0,0,0,0,1,DEU_AAH-1_100068_T-1
-21.297446,148,40392.606223,0,0,0,1,0,DEU_AAH-1_100018_T-1
-21.945717,302,40449.499773,0,1,0,0,0,DEU_AAH-1_80017_T-1
66.4,126,40467.537594,0,0,0,0,1,DEU_AAH-1_800141_T-1
66.230443,143,40483.020028,0,0,0,0,1,DEU_AAH-1_1300168_T-1
66.3,121,40500.065864,0,0,0,0,1,DEU_AAH-1_90046_T-1
66.2,144,40525.63593,0,0,0,0,1,DEU_AAH-1_100014_T-1
66.9,109,40538.093551,0,0,0,0,1,DEU_AAH-1_110011_T-1
66.7,115,40551.960197,0,0,0,0,1,DEU_AAH-1_110055_T-1
-42.397523,298,40588.00362,0,1,0,0,0,DEU_AAH-1_900108_T-1
70.0,51,40598.550332,0,0,0,0,1,DEU_AAH-1_170026_T-1
-1.777036,34,40607.412728,0,0,0,0,0,DEU_AAH-1_160096_T-1
61.2,192,40634.427341,0,0,0,0,1,DEU_AAH-1_130058_T-1
66.3,133,40656.436734,0,0,0,0,1,DEU_AAH-1_90069_T-1
66.3,135,40670.327204,0,0,0,0,1,DEU_AAH-1_80079_T-1
64.9,172,40697.73777,0,0,0,0,1,DEU_AAH-1_80015_T-1
-12.803389,44,40704.973955,0,0,0,0,0,DEU_AAH-1_100010_T-1
66.398569,131,40740.999202,0,0,0,0,1,DEU_AAH-1_160072_T-1
-8.265377,233,40771.975571,0,1,0,0,0,DEU_AAH-1_150036_T-1
66.8,107,40784.096256,0,0,0,0,1,DEU_AAH-1_110047_T-1
-57.294744,292,40828.781363,0,1,0,0,0,DEU_AAH-1_100079_T-1
66.8,99,40842.978248,0,0,0,0,1,DEU_AAH-1_80099_T-1
-0.520138,45,40858.033356,0,0,0,0,0,DEU_AAH-1_140044_T-1
-27.909754,236,40909.033296,0,1,0,0,0,DEU_AAH-1_90083_T-1
65.9,123,40920.936815,0,0,0,0,1,DEU_AAH-1_100099_T-1
66.7,128,40937.526386,0,0,0,0,1,DEU_AAH-1_130089_T-1
66.4,117,40951.082603,0,0,0,0,1,DEU_AAH-1_90017_T-1
66.8,116,40963.892355,0,0,0,0,1,DEU_AAH-1_80040_T-1
66.4,125,40980.766159,0,0,0,0,1,DEU_AAH-1_90056_T-1
-29.400543,340,41021.635774,0,1,0,0,0,DEU_AAH-1_130098_T-1
66.8,113,41039.535584,0,0,0,0,1,DEU_AAH-1_100017_T-1
-15.696375,55,41047.585502,0,0,0,0,0,DEU_AAH-1_90093_T-1
66.6,120,41059.134775,0,0,0,0,1,DEU_AAH-1_80056_T-1
66.8,117,41070.94209,0,0,0,0,1,DEU_AAH-1_80040_T-1
9.136263,87,41087.205145,0,0,0,0,0,DEU_AAH-1_100092_T-1
-35.640069,195,41118.590946,0,1,0,0,0,DEU_AAH-1_110033_T-1
66.3,122,41132.461287,0,0,0,0,1,DEU_AAH-1_100088_T-1
-51.039139,212,41153.578482,0,1,0,0,0,DEU_AAH-1_800151_T-1
70.0,5,41156.726343,0,0,0,0,1,DEU_AAH-1_90035_T-1
-7.986407,189,41190.782229,0,0,0,0,0,DEU_AAH-1_120041_T-1
66.2,133,41209.093856,0,0,0,0,1,DEU_AAH-1_90019_T-1
66.5,119,41225.368439,0,0,0,0,1,DEU_AAH-1_100042_T-1
4.758059,67,41239.440228,0,0,0,0,0,DEU_AAH-1_140023_T-1
-1.309755,33,41252.654569,0,0,0,0,0,DEU_AAH-1_140071_T-1
62.4,296,41278.369981,0,0,0,0,1,DEU_AAH-1_80043_T-1
65.5,153,41295.854621,0,0,0,0,1,DEU_AAH-1_100021_T-1
61.3,211,41323.00796,0,0,0,0,1,DEU_AAH-1_100094_T-1
66.7,119,41336.08482,0,0,0,0,1,DEU_AAH-1_110074_T-1
66.5,117,41356.573779,0,0,0,0,1,DEU_AAH-1_100041_T-1
65.0,175,41390.388554,0,0,0,0,1,DEU_AAH-1_1400198_T-1
66.6,114,41404.653597,0,0,0,0,1,DEU_AAH-1_100090_T-1
-41.517951,118,41417.031481,0,0,0,1,0,DEU_AAH-1_80065_T-1
66.4,130,41432.900108,0,0,0,0,1,DEU_AAH-1_110062_T-1
65.9,151,41452.390439,0,0,0,0,1,DEU_AAH-1_110029_T-1
65.1,162,41481.239023,0,0,0,0,1,DEU_AAH-1_90021_T-1
66.6,119,41495.110317,0,0,0,0,1,DEU_AAH-1_100052_T-1
-70.87143,276,41537.752827,0,0,1,0,0,DEU_AAH-1_100075_T-1
-19.705587,239,41561.285211,0,1,0,0,0,DEU_AAH-1_1500331_T-1
-25.21972,300,41587.617862,0,1,0,0,0,DEU_AAH-1_170098_T-1
8.730628,78,41603.085239,0,0,0,0,0,DEU_AAH-1_110018_T-1
-45.733992,292,41650.931061,0,1,0,0,0,DEU_AAH-1_100079_T-1
66.6,119,41669.408613,0,0,0,0,1,DEU_AAH-1_100052_T-1
66.5,122,41685.206752,0,0,0,0,1,DEU_AAH-1_110082_T-1
63.9,147,41700.041426,0,0,0,0,1,DEU_AAH-1_80058_T-1
66.4,121,41719.077437,0,0,0,0,1,DEU_AAH-1_90076_T-1
66.3,137,41738.966307,0,0,0,0,1,DEU_AAH-1_80012_T-1
4.622735,72,41748.108391,0,0,0,0,0,DEU_AAH-1_110076_T-1
66.7,115,41763.798667,0,0,0,0,1,DEU_AAH-1_110055_T-1
-27.440866,321,41780.098126,0,1,0,0,0,DEU_AAH-1_150067_T-1
66.7,115,41794.05962,0,0,0,0,1,DEU_AAH-1_110055_T-1
65.2,156,41822.501834,0,0,0,0,1,DEU_AAH-1_90064_T-1
57.8,288,41856.868483,0,0,0,0,1,DEU_AAH-1_90084_T-1
-40.979872,244,41882.198789,0,1,0,0,0,DEU_AAH-1_80029_T-1
-15.696375,55,41892.569253,0,0,0,0,0,DEU_AAH-1_90093_T-1
-20.971839,206,41921.449183,0,1,0,0,0,DEU_AAH-1_90089_T-1
66.6,114,41935.720602,0,0,0,0,1,DEU_AAH-1_90025_T-1
-14.92345,189,41955.897444,0,1,0,0,0,DEU_AAH-1_110059_T-1
64.9,126,41974.205281,0,0,0,0,1,DEU_AAH-1_80064_T-1
9.517297,88,42002.132592,0,0,0,0,0,DEU_AAH-1_130077_T-1
9.517297,88,42027.638569,0,0,0,0,0,DEU_AAH-1_130077_T-1
-22.798006,99,42038.490583,1,0,0,0,0,DEU_AAH-1_160085_T-1
63.987665,230,42081.322548,0,0,0,0,1,DEU_AAH-1_140028_T-1
8.470808,66,42094.590223,0,0,0,0,0,DEU_AAH-1_90053_T-1
-17.230297,205,42114.162332,0,1,0,0,0,DEU_AAH-1_100046_T-1
66.4,132,42127.372932,0,0,0,0,1,DEU_AAH-1_110070_T-1
-61.757086,235,42164.012073,0,0,1,0,0,DEU_AAH-1_100079_T-1
66.4,137,42182.616621,0,0,0,0,1,DEU_AAH-1_110057_T-1
66.9,121,42198.101459,0,0,0,0,1,DEU_AAH-1_130042_T-1
66.1,132,42211.59149,0,0,0,0,1,DEU_AAH-1_110076_T-1
66.4,130,42228.728802,0,0,0,0,1,DEU_AAH-1_110062_T-1
52.168388,252,42252.029169,0,0,0,0,1,DEU_AAH-1_120053_T-1
0.90151,56,42268.60244,0,0,0,0,0,DEU_AAH-1_180028_T-1
66.3,135,42287.288934,0,0,0,0,1,DEU_AAH-1_80079_T-1
66.7,115,42306.591646,0,0,0,0,1,DEU_AAH-1_100017_T-1
66.4,117,42319.662502,0,0,0,0,1,DEU_AAH-1_90017_T-1
-28.084879,265,42345.637705,0,0,0,0,0,DEU_AAH-1_120053_T-1
66.5,113,42360.351567,0,0,0,0,1,DEU_AAH-1_110053_T-1
